CODIGO_ACTIVIDAD,ANIO,MES,CLASIFICADOR_ACTIVIDAD,CODIGO_ENTIDAD,ENTIDAD,PO_T1,HH_T1,RT_DN,VP,VV,ESTATUS
400,2021,	10,SS,	07,Chiapas,2640.000,562.230,65630.000,2836542.000,2836492.000,Cifras definitivas
400,2021,	10,SS,	08,Chihuahua,214.000,48.000,3216.000,,,Cifras definitivas
400,2021,	10,SS,	10,Durango,3336.000,704.000,65950.000,731864.000,730796.000,Cifras definitivas
400,2021,	10,SS,	11,Guanajuato,,,,,,Cifras definitivas
400,2021,	10,SS,	13,Hidalgo,2281.000,404.000,35990.000,395940.000,392367.000,Cifras definitivas
400,2021,	10,SS,	16,Michoacán de Ocampo,7755.000,1705.000,366607.000,8056844.000,8059068.000,Cifras definitivas
400,2021,	10,SS,	17,Morelos,6595.000,1291.000,235233.000,4640324.000,4637680.000,Cifras definitivas
400,2021,	10,SS,	18,Nayarit,1602.000,347.876,17296.000,28696.000,29853.000,Cifras definitivas
400,2021,	10,SS,	20,Oaxaca,2976.000,559.663,104744.000,12388408.000,12349268.000,Cifras definitivas
400,2021,	10,SS,	21,Puebla,96.000,19.000,1489.000,12932.000,12932.000,Cifras definitivas
400,2021,	10,SS,	22,Querétaro de Arteaga,3471.000,699.000,67299.000,550727.000,550774.000,Cifras definitivas
400,2021,	10,SS,	23,Quintana Roo,688.000,138.816,12724.000,12046.000,264619.000,Cifras definitivas
400,2021,	10,SS,	24,San Luis Potosí,975.000,223.000,27799.000,246806.000,246503.000,Cifras definitivas
400,2021,	10,SS,	25,Sinaloa,1961.000,395.000,32348.000,435153.000,412576.000,Cifras definitivas
400,2021,	10,SS,	26,Sonora,912.000,186.000,12693.000,52466.000,49065.000,Cifras definitivas
400,2021,	10,SS,	27,Tabasco,294.000,54.213,7190.000,34935.000,34935.000,Cifras definitivas
400,2021,	10,SS,	28,Tamaulipas,1498.000,328.000,28212.000,,,Cifras definitivas
400,2021,	10,SS,	29,Tlaxcala,6051.000,1311.000,112865.000,1779459.000,1777507.000,Cifras definitivas
400,2021,	10,SS,	30,Veracruz de Ignacio de la Llave,5052.000,1001.000,163695.000,7447772.000,7447730.000,Cifras definitivas
400,2021,	10,SS,	31,Yucatán,2278.000,445.000,24061.000,301850.000,282141.000,Cifras definitivas
400,2021,	10,SS,	32,Zacatecas,3929.000,777.000,77763.000,2434049.000,2432319.000,Cifras definitivas
311,2021,	11,SS,	01,Aguascalientes,7811.000,1627.377,124775.000,1866571.000,1859670.000,Cifras definitivas
311,2021,	11,SS,	02,Baja California,8945.000,1803.267,149849.000,2360596.000,2367964.000,Cifras definitivas
311,2021,	11,SS,	04,Campeche,1147.000,245.000,20204.000,44514.000,44514.000,Cifras definitivas
311,2021,	11,SS,	05,Coahuila de Zaragoza,9006.000,1980.020,160769.000,2401064.000,2389382.000,Cifras definitivas
311,2021,	11,SS,	06,Colima,2121.000,446.408,52817.000,465613.000,580243.000,Cifras definitivas
311,2021,	11,SS,	07,Chiapas,4861.000,976.395,83768.000,1422769.000,1446871.000,Cifras definitivas
311,2021,	11,SS,	08,Chihuahua,13689.000,2938.890,243895.000,2419013.000,2433882.000,Cifras definitivas
311,2021,	11,SS,	09,Ciudad de México,18711.000,3939.580,427187.000,7768292.000,7983824.000,Cifras definitivas
311,2021,	11,SS,	10,Durango,6430.000,1332.504,59217.000,3710313.000,3725441.000,Cifras definitivas
311,2021,	11,SS,	11,Guanajuato,30264.000,6463.165,519791.000,8578639.000,8548199.000,Cifras definitivas
311,2021,	11,SS,	13,Hidalgo,8940.000,1795.380,181687.000,1459363.000,1490860.000,Cifras definitivas
311,2021,	11,SS,	14,Jalisco,56026.000,11828.424,1104766.000,14922257.000,15145997.000,Cifras definitivas
311,2021,	11,SS,	15,México,56539.000,11282.123,1287222.000,17707786.000,17705014.000,Cifras definitivas
311,2021,	11,SS,	16,Michoacán de Ocampo,12073.000,2442.934,137962.000,2611469.000,2641978.000,Cifras definitivas
311,2021,	11,SS,	17,Morelos,1759.000,380.403,52157.000,465720.000,612646.000,Cifras definitivas
311,2021,	11,SS,	18,Nayarit,1694.000,332.510,41376.000,285033.000,509284.000,Cifras definitivas
311,2021,	11,SS,	19,Nuevo León,37852.000,7826.926,750254.000,9404239.000,9426738.000,Cifras definitivas
311,2021,	11,SS,	20,Oaxaca,2360.000,470.464,59917.000,270156.000,450002.000,Cifras definitivas
311,2021,	11,SS,	21,Puebla,13805.000,2735.825,232312.000,4101022.000,4078528.000,Cifras definitivas
311,2021,	11,SS,	22,Querétaro de Arteaga,9827.000,2074.279,258645.000,4652821.000,4656769.000,Cifras definitivas
311,2021,	11,SS,	24,San Luis Potosí,12678.000,2647.765,220863.000,2523498.000,2790461.000,Cifras definitivas
311,2021,	11,SS,	25,Sinaloa,14698.000,2986.869,210613.000,3209103.000,3131513.000,Cifras definitivas
311,2021,	11,SS,	26,Sonora,15853.000,3282.894,251860.000,4556069.000,4565328.000,Cifras definitivas
311,2021,	11,SS,	27,Tabasco,2079.000,441.786,57655.000,366039.000,476810.000,Cifras definitivas
311,2021,	11,SS,	28,Tamaulipas,3267.000,680.211,55418.000,472716.000,525385.000,Cifras definitivas
311,2021,	11,SS,	29,Tlaxcala,2849.000,585.790,42841.000,562233.000,561881.000,Cifras definitivas
311,2021,	11,SS,	30,Veracruz de Ignacio de la Llave,25337.000,5317.298,509017.000,7590705.000,8043492.000,Cifras definitivas
311,2021,	11,SS,	31,Yucatán,11728.000,2352.472,170413.000,3817192.000,3721631.000,Cifras definitivas
311,2021,	11,SS,	32,Zacatecas,1597.000,316.731,21626.000,328542.000,330277.000,Cifras definitivas
312,2021,	11,SS,	01,Aguascalientes,1518.000,311.399,2139.000,469279.000,469279.000,Cifras definitivas
312,2021,	11,SS,	02,Baja California,6021.000,1174.141,152527.000,1730690.000,1740593.000,Cifras definitivas
312,2021,	11,SS,	05,Coahuila de Zaragoza,5960.000,1239.107,177206.000,6715799.000,6697876.000,Cifras definitivas
312,2021,	11,SS,	07,Chiapas,1114.000,232.080,17227.000,429813.000,429813.000,Cifras definitivas
312,2021,	11,SS,	08,Chihuahua,4034.000,810.000,97277.000,981019.000,978607.000,Cifras definitivas
312,2021,	11,SS,	09,Ciudad de México,3426.000,675.986,99410.000,1812514.000,1812496.000,Cifras definitivas
312,2021,	11,SS,	11,Guanajuato,2560.000,547.655,39497.000,935496.000,935495.000,Cifras definitivas
312,2021,	11,SS,	13,Hidalgo,2190.000,443.221,48834.000,1929738.000,1896893.000,Cifras definitivas
312,2021,	11,SS,	14,Jalisco,15279.000,3071.892,318486.000,8971712.000,8826178.000,Cifras definitivas
312,2021,	11,SS,	15,México,8608.000,1747.722,107513.000,3261325.000,3232227.000,Cifras definitivas
312,2021,	11,SS,	16,Michoacán de Ocampo,1677.000,349.301,33637.000,1043350.000,1043350.000,Cifras definitivas
312,2021,	11,SS,	17,Morelos,717.000,166.768,17051.000,498093.000,481709.000,Cifras definitivas
312,2021,	11,SS,	18,Nayarit,1230.000,254.463,21159.000,254782.000,254782.000,Cifras definitivas
312,2021,	11,SS,	19,Nuevo León,7266.000,1451.469,256591.000,3784352.000,3520858.000,Cifras definitivas
312,2021,	11,SS,	20,Oaxaca,1915.000,370.000,60188.000,1516895.000,1516799.000,Cifras definitivas
312,2021,	11,SS,	21,Puebla,2316.000,474.797,27971.000,553815.000,553787.000,Cifras definitivas
312,2021,	11,SS,	22,Querétaro de Arteaga,2056.000,422.000,44933.000,1432279.000,1432283.000,Cifras definitivas
312,2021,	11,SS,	23,Quintana Roo,1013.000,234.668,26266.000,235171.000,235149.000,Cifras definitivas
312,2021,	11,SS,	24,San Luis Potosí,1214.000,240.250,6601.000,406379.000,406379.000,Cifras definitivas
312,2021,	11,SS,	25,Sinaloa,3141.000,616.221,80380.000,729047.000,729047.000,Cifras definitivas
312,2021,	11,SS,	26,Sonora,3886.000,776.173,85219.000,2618722.000,2712219.000,Cifras definitivas
312,2021,	11,SS,	27,Tabasco,1574.000,331.000,26816.000,707637.000,707637.000,Cifras definitivas
312,2021,	11,SS,	28,Tamaulipas,3108.000,645.255,63804.000,1386212.000,1386209.000,Cifras definitivas
312,2021,	11,SS,	30,Veracruz de Ignacio de la Llave,2901.000,598.449,36801.000,1522067.000,1522066.000,Cifras definitivas
312,2021,	11,SS,	31,Yucatán,1854.000,375.000,44054.000,876938.000,876938.000,Cifras definitivas
313,2021,	11,SS,	01,Aguascalientes,369.000,69.000,4988.000,19006.000,19619.000,Cifras definitivas
313,2021,	11,SS,	09,Ciudad de México,1795.000,343.000,23996.000,135381.000,127957.000,Cifras definitivas
313,2021,	11,SS,	11,Guanajuato,2785.000,527.000,51661.000,476446.000,471876.000,Cifras definitivas
313,2021,	11,SS,	13,Hidalgo,7806.000,1535.000,98688.000,857479.000,898934.000,Cifras definitivas
313,2021,	11,SS,	14,Jalisco,1029.000,195.000,9726.000,59241.000,58217.000,Cifras definitivas
313,2021,	11,SS,	15,México,14065.000,2826.000,167019.000,1478414.000,1472779.000,Cifras definitivas
313,2021,	11,SS,	17,Morelos,1723.000,340.000,23796.000,42486.000,42486.000,Cifras definitivas
313,2021,	11,SS,	21,Puebla,13715.000,2744.000,154769.000,839837.000,835332.000,Cifras definitivas
313,2021,	11,SS,	24,San Luis Potosí,516.000,115.000,16810.000,328244.000,328423.000,Cifras definitivas
313,2021,	11,SS,	29,Tlaxcala,4417.000,868.000,58361.000,350189.000,347503.000,Cifras definitivas
313,2021,	11,SS,	31,Yucatán,687.000,138.000,4834.000,46394.000,45683.000,Cifras definitivas
314,2021,	11,SS,	02,Baja California,1057.000,186.000,14558.000,,,Cifras definitivas
314,2021,	11,SS,	08,Chihuahua,723.000,122.000,17532.000,,,Cifras definitivas
314,2021,	11,SS,	09,Ciudad de México,959.000,163.000,9506.000,67323.000,65914.000,Cifras definitivas
314,2021,	11,SS,	11,Guanajuato,1660.000,306.000,17637.000,153586.000,151223.000,Cifras definitivas
314,2021,	11,SS,	14,Jalisco,989.000,209.000,9438.000,67354.000,67665.000,Cifras definitivas
314,2021,	11,SS,	15,México,5235.000,981.000,60557.000,420070.000,429869.000,Cifras definitivas
314,2021,	11,SS,	16,Michoacán de Ocampo,2866.000,586.000,30571.000,211471.000,222322.000,Cifras definitivas
314,2021,	11,SS,	19,Nuevo León,1394.000,277.000,29994.000,150962.000,150962.000,Cifras definitivas
314,2021,	11,SS,	21,Puebla,1925.000,391.000,19504.000,136845.000,127368.000,Cifras definitivas
314,2021,	11,SS,	22,Querétaro de Arteaga,394.000,67.000,5404.000,63519.000,63519.000,Cifras definitivas
314,2021,	11,SS,	24,San Luis Potosí,1465.000,305.000,14780.000,76694.000,76716.000,Cifras definitivas
314,2021,	11,SS,	26,Sonora,83.000,17.000,1006.000,,,Cifras definitivas
314,2021,	11,SS,	28,Tamaulipas,1271.000,211.000,17112.000,,,Cifras definitivas
314,2021,	11,SS,	29,Tlaxcala,521.000,115.000,4247.000,35261.000,35261.000,Cifras definitivas
314,2021,	11,SS,	30,Veracruz de Ignacio de la Llave,1351.000,273.000,10158.000,147942.000,146296.000,Cifras definitivas
314,2021,	11,SS,	31,Yucatán,158.000,33.000,1329.000,10090.000,9854.000,Cifras definitivas
315,2021,	11,SS,	01,Aguascalientes,7456.000,1436.000,77191.000,21086.000,20620.000,Cifras definitivas
315,2021,	11,SS,	02,Baja California,3088.000,598.000,42211.000,,,Cifras definitivas
315,2021,	11,SS,	04,Campeche,5619.000,1063.000,52513.000,,,Cifras definitivas
315,2021,	11,SS,	05,Coahuila de Zaragoza,11238.000,2141.000,130550.000,4678.000,4678.000,Cifras definitivas
315,2021,	11,SS,	08,Chihuahua,238.000,46.000,3652.000,,,Cifras definitivas
315,2021,	11,SS,	09,Ciudad de México,8328.000,1532.000,114327.000,1298164.000,1327048.000,Cifras definitivas
315,2021,	11,SS,	10,Durango,8916.000,1568.000,70074.000,11602.000,8719.000,Cifras definitivas
315,2021,	11,SS,	11,Guanajuato,4389.000,806.000,38258.000,197807.000,169486.000,Cifras definitivas
315,2021,	11,SS,	13,Hidalgo,8017.000,1524.000,76058.000,191738.000,198016.000,Cifras definitivas
315,2021,	11,SS,	14,Jalisco,1723.000,320.000,12985.000,31962.000,31954.000,Cifras definitivas
315,2021,	11,SS,	15,México,21941.000,4092.000,200658.000,2002268.000,1978988.000,Cifras definitivas
315,2021,	11,SS,	16,Michoacán de Ocampo,100.000,18.000,1557.000,,,Cifras definitivas
315,2021,	11,SS,	17,Morelos,354.000,73.000,2424.000,,,Cifras definitivas
315,2021,	11,SS,	19,Nuevo León,2506.000,475.000,26766.000,138835.000,139309.000,Cifras definitivas
315,2021,	11,SS,	21,Puebla,12231.000,2260.000,108827.000,265173.000,269274.000,Cifras definitivas
315,2021,	11,SS,	22,Querétaro de Arteaga,3457.000,685.000,35531.000,192428.000,186377.000,Cifras definitivas
315,2021,	11,SS,	24,San Luis Potosí,1638.000,315.000,16237.000,,,Cifras definitivas
315,2021,	11,SS,	26,Sonora,462.000,91.000,5982.000,,,Cifras definitivas
315,2021,	11,SS,	28,Tamaulipas,2008.000,325.000,21514.000,,,Cifras definitivas
315,2021,	11,SS,	29,Tlaxcala,3120.000,603.000,29122.000,40563.000,42337.000,Cifras definitivas
315,2021,	11,SS,	30,Veracruz de Ignacio de la Llave,708.000,127.000,4249.000,0.000,0.000,Cifras definitivas
315,2021,	11,SS,	31,Yucatán,12474.000,2570.000,108754.000,170207.000,163642.000,Cifras definitivas
316,2021,	11,SS,	02,Baja California,629.000,125.000,10644.000,0.000,0.000,Cifras definitivas
316,2021,	11,SS,	05,Coahuila de Zaragoza,1872.000,390.000,27327.000,,,Cifras definitivas
316,2021,	11,SS,	08,Chihuahua,4304.000,724.000,64305.000,10164.000,10164.000,Cifras definitivas
316,2021,	11,SS,	09,Ciudad de México,887.000,183.000,12307.000,50720.000,50396.000,Cifras definitivas
316,2021,	11,SS,	11,Guanajuato,45477.000,8410.000,541990.000,3148475.000,3165752.000,Cifras definitivas
316,2021,	11,SS,	13,Hidalgo,1016.000,184.000,6516.000,60633.000,60260.000,Cifras definitivas
316,2021,	11,SS,	14,Jalisco,4005.000,771.000,37121.000,156450.000,158952.000,Cifras definitivas
316,2021,	11,SS,	15,México,2881.000,547.000,30779.000,166569.000,159936.000,Cifras definitivas
316,2021,	11,SS,	16,Michoacán de Ocampo,359.000,76.000,2616.000,12297.000,15953.000,Cifras definitivas
316,2021,	11,SS,	19,Nuevo León,1132.000,227.000,14447.000,154649.000,154649.000,Cifras definitivas
316,2021,	11,SS,	24,San Luis Potosí,179.000,34.000,2069.000,5209.000,5235.000,Cifras definitivas
316,2021,	11,SS,	30,Veracruz de Ignacio de la Llave,514.000,108.000,6707.000,62687.000,62677.000,Cifras definitivas
316,2021,	11,SS,	31,Yucatán,68.000,15.000,516.000,,,Cifras definitivas
321,2021,	11,SS,	01,Aguascalientes,34.000,11.000,230.000,998.000,1042.000,Cifras definitivas
321,2021,	11,SS,	02,Baja California,861.000,177.000,12523.000,52094.000,52478.000,Cifras definitivas
321,2021,	11,SS,	08,Chihuahua,2982.000,611.000,37182.000,397621.000,395747.000,Cifras definitivas
321,2021,	11,SS,	09,Ciudad de México,357.000,70.000,3708.000,16509.000,16514.000,Cifras definitivas
321,2021,	11,SS,	10,Durango,5447.000,1064.000,64847.000,917927.000,867139.000,Cifras definitivas
321,2021,	11,SS,	14,Jalisco,512.000,111.000,5754.000,29799.000,29128.000,Cifras definitivas
321,2021,	11,SS,	15,México,428.000,90.000,5824.000,130041.000,124608.000,Cifras definitivas
321,2021,	11,SS,	16,Michoacán de Ocampo,292.000,73.000,4618.000,86927.000,86919.000,Cifras definitivas
321,2021,	11,SS,	19,Nuevo León,2064.000,400.000,29519.000,377593.000,389298.000,Cifras definitivas
321,2021,	11,SS,	20,Oaxaca,450.000,79.000,3156.000,35078.000,34189.000,Cifras definitivas
321,2021,	11,SS,	21,Puebla,168.000,35.000,1363.000,32411.000,32411.000,Cifras definitivas
321,2021,	11,SS,	22,Querétaro de Arteaga,577.000,131.000,9076.000,73401.000,87779.000,Cifras definitivas
321,2021,	11,SS,	24,San Luis Potosí,405.000,73.000,4664.000,45061.000,44479.000,Cifras definitivas
321,2021,	11,SS,	26,Sonora,357.000,73.000,3915.000,20957.000,20957.000,Cifras definitivas
321,2021,	11,SS,	28,Tamaulipas,405.000,80.000,3937.000,24061.000,23820.000,Cifras definitivas
322,2021,	11,SS,	01,Aguascalientes,1503.000,278.000,20470.000,141862.000,144907.000,Cifras definitivas
322,2021,	11,SS,	02,Baja California,11339.000,2439.000,248154.000,1437888.000,1421777.000,Cifras definitivas
322,2021,	11,SS,	05,Coahuila de Zaragoza,1420.000,330.000,28234.000,880664.000,881051.000,Cifras definitivas
322,2021,	11,SS,	08,Chihuahua,3174.000,655.000,64100.000,814929.000,794628.000,Cifras definitivas
322,2021,	11,SS,	09,Ciudad de México,6316.000,1260.000,111967.000,994099.000,1026910.000,Cifras definitivas
322,2021,	11,SS,	11,Guanajuato,3307.000,676.000,61854.000,1063279.000,996727.000,Cifras definitivas
322,2021,	11,SS,	13,Hidalgo,1119.000,259.000,11882.000,592751.000,591546.000,Cifras definitivas
322,2021,	11,SS,	14,Jalisco,4485.000,965.000,101773.000,1178974.000,1100067.000,Cifras definitivas
322,2021,	11,SS,	15,México,18203.000,3860.000,323810.000,5710984.000,5656909.000,Cifras definitivas
322,2021,	11,SS,	19,Nuevo León,15142.000,3190.000,315511.000,4199711.000,4441909.000,Cifras definitivas
322,2021,	11,SS,	21,Puebla,2294.000,470.000,46742.000,879269.000,968718.000,Cifras definitivas
322,2021,	11,SS,	22,Querétaro de Arteaga,4506.000,961.000,109430.000,2478621.000,2509657.000,Cifras definitivas
322,2021,	11,SS,	24,San Luis Potosí,4879.000,1113.000,116923.000,660133.000,664492.000,Cifras definitivas
322,2021,	11,SS,	26,Sonora,3801.000,847.000,62731.000,547543.000,498973.000,Cifras definitivas
322,2021,	11,SS,	28,Tamaulipas,2695.000,546.000,48881.000,244955.000,244955.000,Cifras definitivas
322,2021,	11,SS,	30,Veracruz de Ignacio de la Llave,1848.000,428.000,36656.000,625090.000,622446.000,Cifras definitivas
323,2021,	11,SS,	02,Baja California,7667.000,1418.000,106571.000,15829.000,15829.000,Cifras definitivas
323,2021,	11,SS,	05,Coahuila de Zaragoza,509.000,109.000,8569.000,5519.000,5519.000,Cifras definitivas
323,2021,	11,SS,	07,Chiapas,158.000,32.000,2748.000,2271.000,2271.000,Cifras definitivas
323,2021,	11,SS,	08,Chihuahua,842.000,160.000,13608.000,27453.000,27453.000,Cifras definitivas
323,2021,	11,SS,	09,Ciudad de México,8934.000,1755.000,153881.000,1430321.000,1430208.000,Cifras definitivas
323,2021,	11,SS,	11,Guanajuato,1014.000,209.000,13405.000,92978.000,88999.000,Cifras definitivas
323,2021,	11,SS,	14,Jalisco,2110.000,405.000,32788.000,197713.000,197678.000,Cifras definitivas
323,2021,	11,SS,	15,México,4414.000,929.000,82161.000,677335.000,686620.000,Cifras definitivas
323,2021,	11,SS,	19,Nuevo León,863.000,181.000,11583.000,116855.000,116855.000,Cifras definitivas
323,2021,	11,SS,	21,Puebla,482.000,96.000,1377.000,7600.000,7600.000,Cifras definitivas
323,2021,	11,SS,	22,Querétaro de Arteaga,2316.000,479.000,49415.000,328979.000,325538.000,Cifras definitivas
323,2021,	11,SS,	26,Sonora,616.000,110.000,7948.000,9488.000,9263.000,Cifras definitivas
323,2021,	11,SS,	28,Tamaulipas,2217.000,416.000,36924.000,,,Cifras definitivas
324,2021,	11,SS,	13,Hidalgo,3631.000,646.000,126584.000,6950794.000,6953538.000,Cifras definitivas
324,2021,	11,SS,	14,Jalisco,1146.000,250.000,20648.000,403810.000,392040.000,Cifras definitivas
324,2021,	11,SS,	15,México,1720.000,353.000,35342.000,1158252.000,1157031.000,Cifras definitivas
324,2021,	11,SS,	19,Nuevo León,2940.000,549.000,108151.000,4241183.000,4242730.000,Cifras definitivas
324,2021,	11,SS,	28,Tamaulipas,2994.000,542.000,124574.000,4954424.000,4954424.000,Cifras definitivas
325,2021,	11,SS,	02,Baja California,2502.000,518.000,54104.000,63761.000,63761.000,Cifras definitivas
325,2021,	11,SS,	05,Coahuila de Zaragoza,2450.000,481.000,84499.000,824300.000,813369.000,Cifras definitivas
325,2021,	11,SS,	08,Chihuahua,2230.000,502.000,46784.000,296231.000,278040.000,Cifras definitivas
325,2021,	11,SS,	09,Ciudad de México,28616.000,5205.000,855198.000,7075986.000,6937374.000,Cifras definitivas
325,2021,	11,SS,	11,Guanajuato,11039.000,2352.000,289751.000,4278385.000,4293257.000,Cifras definitivas
325,2021,	11,SS,	13,Hidalgo,1097.000,208.000,11076.000,280684.000,284465.000,Cifras definitivas
325,2021,	11,SS,	14,Jalisco,24414.000,5022.000,606335.000,7083239.000,6979844.000,Cifras definitivas
325,2021,	11,SS,	15,México,31420.000,6108.000,944089.000,13474801.000,13393269.000,Cifras definitivas
325,2021,	11,SS,	16,Michoacán de Ocampo,2910.000,595.000,204121.000,1520939.000,1547553.000,Cifras definitivas
325,2021,	11,SS,	17,Morelos,4817.000,935.000,98434.000,1312014.000,1394046.000,Cifras definitivas
325,2021,	11,SS,	19,Nuevo León,13748.000,2955.000,369889.000,4486410.000,4457223.000,Cifras definitivas
325,2021,	11,SS,	21,Puebla,5463.000,1179.000,111759.000,1090724.000,1095567.000,Cifras definitivas
325,2021,	11,SS,	22,Querétaro de Arteaga,6892.000,1310.000,218730.000,4242879.000,4320945.000,Cifras definitivas
